ID;mes;data_criacao;origem_do_lead;utm_source_form;utm_campaign_form;Detalhe da origem do lead form;Status Sirena;utm_source_bucket;Detalhe_bucket;Status do lead;Status Sirena_bucket;Status_bucket;detalhe_origem_lead;Proprietario_do_lead;propietario_do_bucket;proprietario_da_oportunidade;grupo;pais
12297;7;29/07/2022;Inbound;google;;;Plan Selection;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12298;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12299;7;29/07/2022;Inbound;organic;Blog-Organic-Keywords-PT-None-All-SelfService-New;;Closed;organic;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12300;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;Channels Selection;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12301;7;29/07/2022;Inbound;google;;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12302;7;29/07/2022;Inbound;google;;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12303;7;29/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12304;7;29/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12305;7;29/07/2022;Inbound;;;;Channels Selection;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12306;7;29/07/2022;Inbound;google;;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12307;7;29/07/2022;Inbound;;;;First Mandatory Interaction;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12308;7;29/07/2022;Inbound;;;;First Mandatory Interaction;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12309;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12310;7;29/07/2022;Inbound;google;;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12311;7;29/07/2022;Inbound;google;google_conv_saas-attraction_brand-cross_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12312;7;29/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12313;7;29/07/2022;Inbound;google;;;Channels Selection;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12314;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12315;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12316;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12317;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12318;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12319;7;29/07/2022;Inbound;;;;Suggested Apps;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12320;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12321;7;29/07/2022;Inbound;google;google_conv_saas-attraction_bofu-conversao_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12322;7;30/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12323;7;30/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12324;7;30/07/2022;Inbound;google;;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12325;7;30/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12326;7;30/07/2022;Inbound;google;;;Plan Selection;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12327;7;30/07/2022;Inbound;google;;;Closed;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12328;7;30/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12329;7;30/07/2022;Inbound;google;;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12330;7;30/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12331;7;31/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12332;7;31/07/2022;Inbound;google;;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12333;7;31/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12334;7;31/07/2022;Inbound;google;;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12335;7;31/07/2022;Inbound;google;;;Business Profile;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12336;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_north_east_pt-br_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12337;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_none_pt-br_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12338;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_none_pt-br_desk;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12339;7;31/07/2022;Inbound;;;;Suggested Apps;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12340;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_midwest_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12341;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_none_pt-br_desk;;First Mandatory Interaction;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12342;7;31/07/2022;Inbound;google;;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12343;7;31/07/2022;Inbound;google;;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12344;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_none_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12345;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_north_east_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12346;7;31/07/2022;Inbound;;;;Suggested Apps;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12347;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_north_east_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12348;7;31/07/2022;Inbound;;;;WhatsApp Validated;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12349;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_north_east_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12350;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_none_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12351;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_midwest_pt-br_desk;;Plan Selection;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12352;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_north_east_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12353;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_none_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12354;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_north_east_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12355;7;31/07/2022;Inbound;google;google_conv_saas-conversion_-_search_cpc_brazil_midwest_pt-br_desk;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12356;7;31/07/2022;Inbound;google;google_conv_saas-attraction_brand-cross_search_cpc_brazil_none_pt-br_all;;Suggested Apps;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12357;7;31/07/2022;Inbound;google;google_conv_saas-attraction_brand-cross_search_cpc_brazil_none_pt-br_all;;WhatsApp Validated;paid media;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12358;7;31/07/2022;Inbound;;;;Plan Selection;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;BR;BR
12359;7;07/03/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Brasil-Generico-Desktop-SelfService, Google-Search-Brasil-Generico-Covid);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12360;7;07/05/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Brasil-CentroOeste-Desktop-SelfService, Google-Search-Keywords-Brasil-Nordeste-Desktop-SelfService);;Suggested Apps;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12361;7;07/07/2022;Inbound;(Google, adwords);(Google-Search-Branding-Brasil-None-Desktop-SelfService, Google-Search-Branding-Brasil-None-Desktop-SelfService);;Suggested Apps;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12362;7;07/07/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Brasil-CentroOeste-Desktop-SelfService, Google-Search-Keywords-Brasil-Generico-Desktop-SelfService);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12363;7;07/08/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Brasil-CentroOeste-Desktop-SelfService, Google-Search-Keywords-Brasil-Nordeste-Desktop-SelfService);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12364;7;07/08/2022;Inbound;(bing, bing);(Google-Search-Keywords-Brasil-Generico-Desktop-SelfService, Google-Search-Brasil-Generico-Covid);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12365;7;07/08/2022;Inbound;(Google, adwords);(Google-Search-NewKeywords-Brasil-Expansion-Desktop-SelfService, Google-Search-NewKeywords-Brasil-Expansion-Desktop-SelfService);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12366;7;07/08/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Brasil-Nordeste-Desktop-SelfService, Google-Search-Keywords-Brasil-Nordeste-Desktop-SelfService);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12367;7;07/09/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Brasil-CentroOeste-Desktop-SelfService, Google-Search-Keywords-Brasil-Generico-Desktop-SelfService);;Suggested Apps;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12368;7;07/09/2022;Inbound;(Google, adwords);(Google-Search-NewKeywords-Brasil-Expansion-Desktop-SelfService, Google-Search-NewKeywords-Brasil-Expansion-Desktop-SelfService);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12369;7;07/11/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Brasil-CentroOeste-Desktop-SelfService, Google-Search-Keywords-Brasil-Generico-Desktop-SelfService);;WhatsApp Validated;paid media;Outros;Desqualificado;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12370;7;07/12/2022;Inbound;;;;Plan Selection;Outros;Outros;Desqualificado;Oportunidade;Outros;;Sirena SDR Team;Sirena SDR Team;;BR;BR
12371;7;07/02/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Colombia-None-Desktop-SelfService, Google-Search-Colombia-Generico-Covid);;Payment Method Selected;paid media;Outros;Entrada;Oportunidade;Outros;;Sirena SDR Team;Sirena SDR Team;;APAC;AU
12372;7;14/07/2022;Inbound;;;;Payment Method Selected;Outros;Outros;Entrada;Oportunidade;Outros;;Sirena SDR Team;Sirena SDR Team;;APAC;BD
12373;7;17/07/2022;Inbound;;;;Suggested Apps;Outros;Outros;Entrada;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;APAC;BD
12374;9;27/09/2022;Inbound;;;;WhatsApp Validated;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Outros;Outros;Formul·rio - Plataforma Sirena | Self Service;Salesforce Integra√ß√£o;Outros;;APAC;CC
12375;7;07/08/2022;Inbound;(Google, adwords);(Google-Search-Keywords-Colombia-None-Desktop-SelfService, Google-Search-Keywords-Colombia-None-Desktop-SelfService);;WhatsApp Validated;paid media;Outros;Entrada;Outros;Outros;;Sirena SDR Team;Sirena SDR Team;;APAC;CC
12376;8;08/12/2022;Inbound;;;;First Mandatory Interaction;Outros;Formul·rio - Plataforma Sirena | Self Se;Entrada;Oportunidade;Outros;Formul·rio - Plataforma Sirena | Self Service;Sirena SDR Team;Sirena SDR Team;;APAC;CN
12377;7;07/08/2022;Inbound;(Google, adwords);(Google-Search-Branding-United States-None-Desktop-SelfService, Google-Search-Branding-United-States-None-Desktop-SelfService);;Plan Selection;paid media;Outros;Entrada;Oportunidade;Outros;;Sirena SDR Team;Sirena SDR Team;;APAC;CN
